----------- single_objective_10Cent_50 -----------
-------------------- 1 ---------------------
log: gen	nevals	mean  	min	max
51 	73    	332.31	311	566
52 	68    	330.21	311	509
53 	73    	327.54	311	599
54 	73    	322.3 	311	578
55 	73    	331.93	311	519
56 	78    	330.29	311	553
57 	59    	333.31	311	600
58 	63    	322.81	311	502
59 	74    	328.04	311	600
60 	60    	323.25	311	535
61 	59    	327.79	311	509
62 	72    	327.61	311	495
63 	66    	325.61	311	502
64 	73    	322.01	311	509
65 	81    	336.95	311	508
66 	75    	332.78	311	516
67 	70    	329.83	311	511
68 	71    	321.44	311	488
69 	72    	329.17	311	502
70 	69    	330.33	311	480
71 	70    	329.67	311	547
72 	72    	329.44	311	542
73 	64    	322.96	311	545
74 	69    	328.4 	311	530
75 	73    	329.23	311	509
76 	61    	329.4 	311	653
77 	71    	328.63	311	553
78 	70    	329.67	311	551
79 	71    	324.92	311	550
80 	73    	330.56	311	563
81 	72    	330.48	311	489
82 	69    	318.6 	311	502
83 	75    	339.07	311	556
84 	73    	325.63	311	502
85 	76    	321.83	311	503
86 	68    	324.94	311	509
87 	79    	332.68	311	495
88 	72    	324.79	311	489
89 	78    	333.42	311	551
90 	72    	328.79	311	495
91 	59    	319.22	311	531
92 	61    	336.32	311	571
93 	77    	321.52	311	509
94 	71    	328.93	311	495
95 	74    	334.74	311	553
96 	65    	325.06	311	502
97 	68    	321.39	311	481
98 	72    	322.72	311	489
99 	70    	329.48	311	514
100	70    	337.32	311	553
-------------------- 11 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	554.55	440	686
1  	66    	502.83	414	598
2  	72    	485.79	400	590
3  	81    	474.18	394	612
4  	67    	453.97	365	588
5  	66    	440.36	365	563
6  	76    	438.96	365	628
7  	73    	426.27	360	569
8  	59    	406.61	360	589
9  	68    	386.29	337	540
10 	73    	381.7 	337	529
11 	66    	374.88	312	493
12 	74    	388.53	306	549
13 	73    	387.64	306	593
14 	67    	375.22	306	504
15 	69    	372.23	306	621
16 	69    	355.51	306	510
17 	75    	336.07	306	510
18 	75    	336.82	306	512
19 	75    	321.83	306	544
20 	69    	323.69	306	484
21 	77    	324.75	306	534
22 	68    	322.3 	306	536
23 	70    	320.51	306	504
24 	69    	332.61	306	589
25 	65    	322.62	306	504
26 	71    	324.72	306	497
27 	68    	322.18	306	497
28 	63    	327.38	306	544
29 	72    	319.37	306	607
30 	70    	325.59	306	569
31 	79    	324.81	306	514
32 	60    	323.38	306	616
33 	71    	322.69	306	529
34 	66    	314.77	306	426
35 	72    	327.97	306	497
36 	72    	324.49	306	533
37 	72    	326.61	306	536
38 	72    	327.14	306	573
39 	72    	326.21	306	535
40 	72    	318.76	306	547
41 	70    	324.21	306	603
42 	64    	320.55	306	597
43 	78    	332.59	306	555
44 	74    	314.14	306	468
45 	71    	320.3 	306	497
46 	68    	324.21	306	506
47 	72    	317.19	306	475
48 	67    	324.55	306	484
49 	73    	333.42	306	541
50 	67    	313.64	306	452
51 	76    	328.1 	306	525
52 	69    	320.87	306	490
53 	75    	321.93	306	515
54 	72    	318.51	306	497
55 	63    	325.93	306	490
56 	69    	326.23	306	568
57 	69    	317.35	306	477
58 	67    	318.61	306	495
59 	64    	321.75	306	504
60 	67    	325.54	306	500
61 	78    	328.57	306	527
62 	68    	316.71	306	461
63 	74    	327.82	306	497
64 	76    	325.75	306	537
65 	72    	327.28	306	637
66 	75    	323.92	306	504
67 	71    	316.89	306	471
68 	74    	322.74	306	589
69 	66    	319.65	306	458
70 	70    	324.64	306	504
71 	63    	324.36	306	497
72 	73    	329.3 	306	504
73 	69    	327.59	306	553
74 	64    	322.07	306	523
75 	73    	329.39	306	584
76 	73    	322.51	306	596
77 	66    	325.45	306	545
78 	75    	324.5 	306	574
79 	73    	317.17	306	468
80 	62    	323.66	306	577
81 	82    	323.47	306	506
82 	75    	324.34	306	506
83 	65    	316.9 	306	504
84 	73    	321.34	306	563
85 	73    	320.43	306	497
86 	67    	320.75	306	545
87 	74    	324.79	306	490
88 	74    	321.15	306	571
89 	62    	323.12	306	543
90 	68    	317.41	306	461
91 	69    	317.95	306	489
92 	68    	315.12	306	477
93 	68    	321.09	306	512
94 	69    	318.4 	306	559
95 	72    	332.94	306	568
96 	74    	326.95	306	541
97 	59    	316.8 	306	484
98 	64    	317.58	306	488
99 	77    	318.98	306	600
100	64    	323.39	306	497
-------------------- 12 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	538.94	409	685
1  	73    	500.99	408	627
2  	81    	478.7 	408	590
3  	68    	462.26	408	582
4  	77    	458.86	390	580
5  	58    	435.31	386	587
6  	67    	432.51	380	572
7  	66    	427.04	380	559
8  	56    	404.98	357	561
9  	74    	421.62	357	583
10 	58    	399.56	357	558
11 	63    	389.92	357	568
12 	70    	376.61	357	524
13 	68    	367.25	357	570
14 	65    	365.38	357	552
15 	69    	368.37	344	521
16 	64    	368.52	344	528
17 	69    	365.65	311	644
18 	73    	362.46	311	521
19 	79    	359.69	311	551
20 	68    	345.77	311	531
21 	68    	328.21	311	531
22 	76    	324.46	311	502
23 	66    	325.84	311	528
24 	68    	329.4 	311	517
25 	68    	332.55	311	553
26 	77    	326.94	311	556
27 	67    	324.25	311	552
28 	80    	328.88	311	509
29 	77    	334.63	311	612
30 	65    	322.18	311	468
31 	64    	327.52	311	509
32 	76    	335.58	311	582
33 	76    	328.79	311	535
34 	77    	325.1 	311	600
35 	65    	324.53	311	613
36 	72    	321.07	311	468
37 	76    	332.15	311	548
38 	75    	323.67	311	529
39 	68    	329.65	311	531
40 	77    	338.96	311	502
41 	66    	320.63	311	462
42 	67    	328.57	311	534
43 	71    	331.12	311	509
44 	64    	337.22	311	610
45 	73    	326.03	311	536
46 	75    	336.18	311	580
47 	64    	326.42	311	504
48 	77    	335.63	311	613
49 	73    	321.02	311	513
50 	73    	322.64	311	600
51 	70    	334.62	311	581
52 	76    	327.63	311	531
53 	70    	328.48	311	558
54 	76    	328.47	311	489
55 	69    	328.57	311	538
56 	70    	321.47	311	507
57 	73    	336.9 	311	536
58 	68    	330.04	311	572
59 	74    	323.74	311	480
60 	69    	325.86	311	495
61 	68    	327.94	311	513
62 	72    	332.01	311	525
63 	69    	326.92	311	509
64 	67    	330.2 	311	516
65 	71    	328.01	311	582
66 	67    	324.34	311	502
67 	73    	325.43	311	495
68 	75    	329.64	311	509
69 	72    	323.22	311	548
70 	79    	329.58	311	540
71 	67    	334.92	311	556
72 	65    	324.66	311	502
73 	74    	332.33	311	558
74 	76    	329.85	311	543
75 	74    	331.84	311	489
76 	69    	330.18	311	561
77 	75    	330.72	311	495
78 	75    	326.11	311	480
79 	74    	329.54	311	632
80 	60    	330.46	311	536
81 	66    	329.08	311	607
82 	68    	330.66	311	535
83 	73    	334.06	311	612
84 	70    	327.48	311	519
85 	72    	331.31	311	495
86 	78    	333.47	311	613
87 	73    	326.39	311	545
88 	71    	332.57	311	549
89 	61    	327.85	311	502
90 	79    	327.71	311	545
91 	69    	339.27	311	541
92 	75    	331.69	311	553
93 	69    	324.51	311	498
94 	70    	329.76	311	509
95 	76    	326.25	311	495
96 	71    	321.25	311	533
97 	73    	327.24	311	545
98 	64    	331.28	311	510
99 	73    	330.55	311	495
100	79    	329.03	311	618
-------------------- 13 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	547.5 	432	643
1  	74    	514.63	387	650
2  	77    	488.72	387	614
3  	69    	466.89	387	598
4  	74    	455.94	387	597
5  	68    	441.79	373	549
6  	72    	425.04	343	566
7  	73    	410.4 	351	577
8  	66    	398.47	343	517
9  	71    	388.3 	339	540
10 	60    	382.06	317	533
11 	72    	368.79	317	516
12 	78    	380.14	317	570
13 	72    	376.04	317	584
14 	72    	361.83	317	508
15 	79    	347.38	317	570
16 	77    	338.17	317	519
17 	71    	329.65	317	502
18 	70    	325.29	317	515
19 	72    	337.1 	317	503
20 	72    	343.44	317	553
21 	75    	341.74	317	584
22 	67    	332.06	317	515
23 	72    	329.52	317	628
24 	70    	334.98	317	486
25 	70    	327.04	317	483
26 	73    	334.01	317	508
27 	73    	338.12	317	551
28 	58    	339.72	317	627
29 	75    	331.41	317	508
30 	68    	332.26	317	477
31 	78    	334.17	317	601
32 	68    	335.97	317	596
33 	61    	334.93	317	588
34 	72    	326.98	317	467
35 	72    	328.03	317	482
36 	65    	334.76	317	554
37 	76    	336.13	317	658
38 	69    	329.34	317	515
39 	75    	338.74	317	515
40 	71    	338.62	317	578
41 	75    	334.67	317	515
42 	79    	332.01	317	612
43 	71    	333.95	317	515
44 	77    	341.57	317	562
45 	68    	332.88	317	547
46 	76    	331.73	317	536
47 	58    	334.59	317	554
48 	65    	328.55	317	486
49 	69    	342.43	317	598
50 	64    	331.21	317	516
51 	66    	332.72	317	575
52 	66    	341.87	317	554
53 	71    	338.04	317	501
54 	66    	333.78	317	501
55 	75    	328.94	317	515
56 	61    	335.67	317	565
57 	72    	342.36	317	588
58 	77    	336.12	317	565
59 	64    	335.87	317	523
60 	81    	324.73	317	451
61 	71    	337.15	317	490
62 	78    	329.89	317	495
63 	71    	337.86	317	515
64 	66    	329.7 	317	477
65 	63    	342.24	317	569
66 	75    	337.3 	317	547
67 	71    	335.72	317	508
68 	67    	335.91	317	581
69 	69    	328.19	317	501
70 	61    	332.38	317	515
71 	73    	344.76	317	589
72 	65    	336.5 	317	537
73 	74    	327.16	317	515
74 	70    	340.12	317	528
75 	71    	332.16	317	495
76 	80    	332.96	317	598
77 	76    	329.5 	317	501
78 	72    	334.52	317	544
79 	68    	327.93	317	559
80 	71    	335.47	317	546
81 	67    	337.19	317	577
82 	77    	336.34	317	495
83 	78    	335.54	317	601
84 	66    	330.24	317	508
85 	77    	332.89	317	550
86 	68    	335.16	317	515
87 	66    	327.47	317	501
88 	72    	341.99	317	575
89 	62    	337.9 	317	618
90 	74    	339.46	317	495
91 	66    	334.65	317	533
92 	72    	332.55	317	630
93 	75    	342.59	317	560
94 	67    	335.04	317	515
95 	73    	334.6 	317	547
96 	64    	342.79	317	515
97 	76    	334.68	317	515
98 	71    	337.7 	317	508
99 	57    	329.74	317	498
100	69    	333.27	317	536
-------------------- 14 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	552.93	414	646
1  	67    	514.9 	418	659
2  	72    	483.21	428	583
3  	69    	471.95	357	623
4  	72    	459.98	357	598
5  	83    	452.73	381	553
6  	60    	433.18	372	574
7  	66    	425.44	357	572
8  	66    	417.73	357	553
9  	62    	400.7 	334	589
10 	69    	383.54	334	504
11 	72    	380.77	311	547
12 	71    	373.45	311	580
13 	70    	352.03	311	489
14 	66    	345.98	311	567
15 	69    	340.06	311	494
16 	73    	329.68	311	503
17 	65    	326.64	311	498
18 	75    	328.59	311	502
19 	69    	326.45	311	548
20 	69    	328.28	311	565
21 	68    	324.03	311	589
22 	68    	332.66	311	556
23 	73    	327.37	311	571
24 	78    	331.32	311	622
25 	62    	324.44	311	612
26 	76    	330.69	311	583
27 	73    	324.12	311	495
28 	60    	323.62	311	509
29 	71    	324.38	311	552
30 	58    	327.95	311	553
31 	73    	336.07	311	558
32 	70    	333.04	311	509
33 	77    	328.13	311	502
34 	62    	333.24	311	512
35 	65    	327.12	311	500
36 	63    	327.59	311	542
37 	71    	331.61	311	523
38 	69    	329.89	311	531
39 	64    	324.96	311	551
40 	74    	325.19	311	512
41 	70    	325.08	311	502
42 	67    	322.13	311	502
43 	70    	327.72	311	495
44 	62    	326.51	311	556
45 	70    	337.19	311	540
46 	68    	325.79	311	521
47 	67    	327.38	311	607
48 	77    	324.33	311	579
49 	86    	331.73	311	553
50 	84    	327.1 	311	568
51 	75    	325.13	311	489
52 	70    	326   	311	495
53 	68    	332.43	311	612
54 	73    	326.88	311	485
55 	67    	323.16	311	509
56 	68    	334.88	311	570
57 	69    	328.52	311	517
58 	66    	326.23	311	594
59 	71    	328.97	311	548
60 	73    	342.55	311	581
61 	67    	329.1 	311	578
62 	65    	332.17	311	566
63 	64    	331.8 	311	598
64 	73    	323.73	311	553
65 	64    	324.82	311	543
66 	69    	329.82	311	541
67 	75    	328.18	311	470
68 	75    	322.26	311	489
69 	75    	330.5 	311	641
70 	72    	325.35	311	589
71 	70    	321.43	311	495
72 	59    	328.1 	311	516
73 	77    	333.5 	311	613
74 	64    	322.77	311	506
75 	67    	328.65	311	609
76 	69    	323.99	311	502
77 	79    	331.42	311	524
78 	69    	332.01	311	547
79 	65    	330.6 	311	560
80 	82    	329.16	311	528
81 	73    	332.7 	311	568
82 	77    	328.46	311	498
83 	71    	330.25	311	564
84 	66    	322.03	311	502
85 	73    	326.11	311	509
86 	71    	329.13	311	502
87 	75    	325.47	311	649
88 	62    	325.69	311	500
89 	66    	326.43	311	509
90 	68    	326.68	311	548
91 	68    	328.02	311	489
92 	78    	324.95	311	509
93 	64    	326.6 	311	561
94 	67    	332.73	311	509
95 	72    	321.84	311	549
96 	66    	328.42	311	480
97 	70    	329.3 	311	529
98 	71    	328.09	311	495
99 	64    	319.11	311	453
100	77    	327.97	311	513
-------------------- 15 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	545.07	383	673
1  	71    	501.08	383	611
2  	62    	457.58	364	622
3  	59    	420.13	353	544
4  	73    	404.59	348	568
5  	71    	388.43	348	543
6  	67    	379.18	348	602
7  	75    	374.26	345	531
8  	71    	364.02	330	527
9  	67    	361.69	317	510
10 	69    	359.27	317	521
11 	69    	364.49	317	535
12 	80    	355.16	317	536
13 	77    	351.53	317	540
14 	71    	333.94	317	577
15 	68    	333.92	317	588
16 	77    	334.24	317	515
17 	67    	328   	317	569
18 	66    	337.25	317	639
19 	69    	330.98	317	515
20 	71    	330.78	317	515
21 	66    	340.69	317	508
22 	75    	334.64	317	559
23 	73    	325.87	317	577
24 	73    	333.4 	317	572
25 	73    	338.59	317	576
26 	63    	332.77	317	520
27 	67    	332.45	317	580
28 	72    	333.21	317	536
29 	64    	331.04	317	555
30 	71    	336.72	317	479
31 	83    	340.77	317	564
32 	72    	336.61	317	588
33 	63    	333.91	317	532
34 	66    	326.69	317	598
35 	64    	331.19	317	543
36 	73    	336.01	317	517
37 	70    	340.37	317	609
38 	70    	330.21	317	515
39 	72    	334.4 	317	527
40 	65    	331.97	317	472
41 	73    	331.47	317	503
42 	67    	331.45	317	540
43 	62    	332.63	317	527
44 	64    	337.67	317	514
45 	60    	336.49	317	515
46 	65    	346.92	317	559
47 	86    	342.49	317	525
48 	71    	333.67	317	508
49 	80    	340.25	317	579
50 	72    	335.38	317	598
51 	76    	333.16	317	548
52 	64    	329.68	317	508
53 	74    	332.35	317	495
54 	72    	331.18	317	503
55 	74    	343.95	317	515
56 	78    	337.47	317	579
57 	78    	328.33	317	569
58 	60    	332.84	317	590
59 	54    	334.79	317	518
60 	80    	337.86	317	515
61 	71    	339.41	317	566
62 	72    	336.84	317	521
63 	78    	331.83	317	495
64 	71    	333.55	317	477
65 	71    	338.98	317	609
66 	71    	331.15	317	527
67 	78    	345.68	317	545
68 	64    	331.03	317	540
69 	73    	330.81	317	508
70 	69    	333.14	317	501
71 	71    	342.63	317	670
72 	69    	335.12	317	501
73 	66    	342.41	317	622
74 	73    	342.12	317	528
75 	70    	332.69	317	501
76 	80    	333.93	317	515
77 	66    	331.84	317	550
78 	75    	329.76	317	501
79 	70    	344.4 	317	511
80 	66    	334.09	317	609
81 	71    	344.97	317	575
82 	71    	332.34	317	565
83 	67    	331.69	317	524
84 	67    	325.78	317	495
85 	72    	335.17	317	520
86 	70    	329.75	317	528
87 	71    	338.95	317	543
88 	62    	337.93	317	569
89 	59    	323.63	317	495
90 	64    	330.65	317	536
91 	76    	338.7 	317	606
92 	73    	329.02	317	514
93 	73    	335   	317	554
94 	71    	332.97	317	501
95 	68    	336.85	317	515
96 	65    	331.15	317	515
97 	76    	331.8 	317	569
98 	68    	329.94	317	551
99 	62    	334.68	317	547
100	74    	330.52	317	501
-------------------- 16 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	549.27	440	647
1  	65    	502.84	379	657
2  	58    	470.38	379	560
3  	71    	450.3 	376	594
4  	63    	429.18	366	558
5  	75    	423.69	356	588
6  	68    	413.46	356	560
7  	67    	399.87	328	599
8  	70    	394.72	328	577
9  	66    	386.82	328	638
10 	72    	361.53	328	573
11 	76    	350.11	328	512
12 	58    	340.36	328	519
13 	65    	343.88	328	545
14 	67    	342.31	328	646
15 	59    	331.95	328	497
16 	63    	345.15	328	526
17 	71    	341.2 	328	526
18 	62    	344.45	328	545
19 	78    	347.05	328	519
20 	70    	346.15	328	526
21 	61    	344.62	328	506
22 	65    	345.87	328	564
23 	63    	344.48	328	550
24 	73    	344.88	328	615
25 	66    	346.91	328	599
26 	71    	344.56	328	599
27 	73    	345.21	328	550
28 	65    	344.14	328	559
29 	59    	339.86	328	526
30 	71    	343.88	328	506
31 	63    	348.51	328	550
32 	72    	343.46	328	526
33 	67    	336.22	328	474
34 	68    	336.91	328	512
35 	77    	339.83	328	585
36 	69    	346.65	328	603
37 	64    	339.66	328	512
38 	62    	340.51	328	566
39 	69    	345.25	328	526
40 	63    	341.47	328	526
41 	66    	339.65	328	507
42 	72    	339.4 	328	534
43 	81    	341.27	328	533
44 	65    	343.75	328	519
45 	78    	351.63	328	567
46 	65    	338.64	328	512
47 	70    	340.46	328	516
48 	70    	350.37	328	609
49 	67    	337.67	328	518
50 	60    	338.08	328	512
51 	75    	350.2 	328	614
52 	68    	338.38	328	478
53 	73    	338.43	328	490
54 	78    	338.09	328	512
55 	61    	335.03	328	536
56 	76    	342.19	328	514
57 	72    	341.33	328	529
58 	82    	344.92	328	586
59 	73    	342.95	328	559
60 	60    	339.96	328	517
61 	77    	354.81	328	555
62 	72    	343.71	328	544
63 	59    	339.56	328	506
64 	68    	341.95	328	526
65 	65    	346.1 	328	559
66 	66    	340.45	328	512
67 	63    	343.24	328	530
68 	78    	347.1 	328	526
69 	69    	334.81	328	427
70 	68    	345.62	328	519
71 	77    	344.86	328	542
72 	72    	350.71	328	583
73 	68    	343.89	328	526
74 	78    	345.48	328	519
75 	66    	345.04	328	544
76 	62    	347.43	328	529
77 	70    	344.66	328	526
78 	60    	343.56	328	555
79 	68    	343.58	328	569
80 	65    	343.13	328	524
81 	75    	341.59	328	558
82 	64    	343.4 	328	590
83 	65    	336.87	328	475
84 	60    	338.76	328	561
85 	79    	342.76	328	534
86 	70    	341.96	328	506
87 	75    	347.03	328	526
88 	64    	341.39	328	471
89 	74    	355.43	328	537
90 	73    	341.32	328	512
91 	66    	338.88	328	512
92 	69    	338.02	328	530
93 	79    	351.23	328	526
94 	64    	343.29	328	512
95 	61    	342.9 	328	551
96 	74    	342.42	328	537
97 	78    	352.43	328	559
98 	69    	341.92	328	512
99 	79    	343.66	328	513
100	70    	340.95	328	506
-------------------- 17 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	539.08	389	637
1  	75    	505.41	389	629
2  	56    	479.03	389	625
3  	79    	455.81	367	592
4  	61    	437.07	367	635
5  	62    	419.55	367	599
6  	75    	409.13	340	533
7  	72    	393.7 	340	549
8  	68    	375.28	333	515
9  	74    	367.83	327	560
10 	69    	351.17	327	502
11 	53    	350.74	327	521
12 	72    	343.69	327	496
13 	72    	344.59	327	496
14 	67    	338.5 	327	519
15 	82    	350.14	327	526
16 	66    	343.2 	327	511
17 	73    	338.26	327	500
18 	79    	341.15	327	549
19 	67    	347.12	327	560
20 	66    	335.95	327	496
21 	71    	346.39	327	505
22 	70    	341.5 	327	491
23 	58    	334.27	327	516
24 	71    	339.69	327	634
25 	82    	344.36	327	542
26 	54    	344.78	327	525
27 	65    	339.41	327	505
28 	63    	350.54	327	576
29 	67    	337.86	327	525
30 	78    	340.82	327	496
31 	74    	338.45	327	496
32 	68    	337.82	327	585
33 	63    	337.85	327	587
34 	75    	341.78	327	526
35 	64    	340.07	327	544
36 	72    	341.53	327	525
37 	78    	343.2 	327	624
38 	66    	344.01	327	525
39 	65    	345.01	327	595
40 	76    	354.13	327	532
41 	68    	337.2 	327	496
42 	66    	340.7 	327	582
43 	66    	343.46	327	551
44 	68    	343.03	327	476
45 	74    	346.16	327	565
46 	71    	340.55	327	480
47 	79    	345.55	327	549
48 	74    	335.67	327	485
49 	68    	335.52	327	496
50 	71    	341.54	327	505
51 	71    	346.56	327	505
52 	68    	340.86	327	520
53 	70    	343.83	327	544
54 	70    	338.03	327	542
55 	68    	345.31	327	572
56 	69    	340.43	327	496
57 	70    	338.44	327	525
58 	78    	342.01	327	496
59 	65    	339.33	327	589
60 	62    	336.59	327	476
61 	69    	356.23	327	630
62 	71    	341.07	327	476
63 	60    	341.7 	327	514
64 	74    	343.03	327	556
65 	75    	340.65	327	539
66 	79    	341.96	327	606
67 	72    	336.01	327	524
68 	73    	346.55	327	526
69 	75    	354.17	327	545
70 	73    	342.93	327	529
71 	63    	337.72	327	574
72 	78    	347.56	327	597
73 	70    	342   	327	521
74 	72    	345.53	327	505
75 	67    	350.37	327	589
76 	61    	337.41	327	496
77 	74    	347.91	327	519
78 	73    	345.48	327	534
79 	77    	344.78	327	505
80 	65    	343.04	327	553
81 	70    	342.52	327	529
82 	70    	344.32	327	528
83 	66    	347.48	327	511
84 	70    	344.56	327	525
85 	81    	351.71	327	597
86 	65    	340.04	327	526
87 	72    	352.4 	327	571
88 	67    	342.95	327	525
89 	71    	349.68	327	619
90 	70    	341.22	327	528
91 	68    	348.73	327	556
92 	63    	341.23	327	566
93 	76    	346.98	327	505
94 	67    	340.8 	327	499
95 	74    	346.26	327	505
96 	71    	340.55	327	498
97 	77    	344.74	327	607
98 	68    	342.59	327	576
99 	73    	340.53	327	525
100	65    	345.67	327	559
-------------------- 18 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	547.29	411	665
1  	72    	508.07	401	669
2  	65    	472.82	401	603
3  	61    	456.77	401	608
4  	73    	449   	401	602
5  	78    	433.28	373	602
6  	75    	422.54	355	579
7  	69    	400.82	355	531
8  	58    	388.59	327	557
9  	55    	377.26	327	588
10 	62    	365.31	327	544
11 	76    	354.54	327	556
12 	66    	348.83	327	545
13 	70    	338.12	327	496
14 	70    	347.3 	327	528
15 	59    	337.6 	327	459
16 	70    	345.27	327	507
17 	80    	345.32	327	525
18 	71    	347.65	327	538
19 	72    	343.22	327	507
20 	68    	340.98	327	525
21 	69    	342.92	327	556
22 	69    	337.65	327	505
23 	69    	336.69	327	505
24 	66    	340.89	327	476
25 	57    	343.94	327	526
26 	80    	344.63	327	490
27 	66    	346.51	327	536
28 	66    	355.03	327	605
29 	61    	339.52	327	622
30 	71    	343.73	327	525
31 	79    	347.23	327	525
32 	76    	346.14	327	508
33 	73    	341.81	327	521
34 	75    	343.4 	327	599
35 	64    	340.92	327	525
36 	75    	351.79	327	551
37 	66    	344.51	327	496
38 	70    	346.79	327	505
39 	72    	340.2 	327	536
40 	77    	346.54	327	571
41 	68    	341.67	327	610
42 	65    	342.32	327	494
43 	69    	338.23	327	531
44 	63    	342.57	327	545
45 	67    	341.77	327	587
46 	74    	339.41	327	508
47 	73    	337.97	327	525
48 	72    	347.41	327	525
49 	65    	349.72	327	525
50 	72    	342.62	327	525
51 	61    	337.67	327	509
52 	63    	338.93	327	487
53 	59    	334.01	327	525
54 	72    	344.61	327	612
55 	63    	343.73	327	548
56 	57    	335.85	327	505
57 	66    	344.2 	327	571
58 	74    	339.49	327	489
59 	66    	336.94	327	483
60 	67    	344.24	327	609
61 	77    	343.01	327	525
62 	72    	336.94	327	489
63 	74    	338.24	327	628
64 	62    	344.02	327	525
65 	78    	344.22	327	492
66 	68    	343.18	327	519
67 	73    	343.99	327	628
68 	72    	343.06	327	525
69 	67    	339.77	327	459
70 	68    	337.64	327	530
71 	61    	340.59	327	513
72 	63    	340.94	327	589
73 	72    	345.13	327	574
74 	71    	339.03	327	587
75 	81    	347.2 	327	526
76 	61    	342.12	327	532
77 	66    	346.82	327	602
78 	63    	345.84	327	525
79 	66    	344.48	327	518
80 	62    	335.85	327	496
81 	71    	340.61	327	505
82 	73    	345.37	327	567
83 	61    	339.84	327	489
84 	69    	341.48	327	525
85 	73    	348.79	327	588
86 	71    	344.79	327	520
87 	69    	341.17	327	525
88 	78    	340.62	327	513
89 	68    	341.53	327	496
90 	76    	342.79	327	540
91 	73    	349.82	327	525
92 	78    	348.2 	327	529
93 	72    	350.66	327	555
94 	66    	338.94	327	507
95 	66    	346.91	327	549
96 	58    	341.14	327	533
97 	74    	347.45	327	628
98 	68    	343.48	327	533
99 	65    	341.66	327	505
100	65    	345.19	327	578
-------------------- 19 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	541.46	407	655
1  	79    	505.47	371	608
2  	70    	475.67	371	603
3  	64    	445.75	371	580
4  	59    	416.84	359	594
5  	71    	397.66	331	590
6  	67    	391.09	331	514
7  	71    	384.38	331	503
8  	71    	372.76	312	514
9  	70    	358.28	312	549
10 	70    	351   	312	631
11 	65    	338.31	312	512
12 	77    	333.54	312	522
13 	77    	339.98	312	593
14 	72    	329.77	312	503
15 	78    	337.52	312	571
16 	69    	323.64	312	481
17 	73    	330.73	312	541
18 	66    	325.8 	312	477
19 	78    	324.43	312	458
20 	76    	332.51	312	621
21 	72    	335.79	312	510
22 	62    	323.26	312	510
23 	68    	328.6 	312	525
24 	69    	332.02	312	535
25 	69    	333.06	312	529
26 	62    	332.35	312	520
27 	77    	320.37	312	451
28 	72    	330.17	312	539
29 	75    	326.04	312	477
30 	68    	324.43	312	469
31 	58    	326.07	312	570
32 	76    	321.28	312	477
33 	74    	329.75	312	499
34 	66    	329.12	312	516
35 	72    	328.12	312	495
36 	63    	330.73	312	510
37 	65    	329.49	312	548
38 	80    	327.62	312	627
39 	65    	335.48	312	573
40 	63    	337.82	312	580
41 	78    	333.95	312	510
42 	69    	330.13	312	565
43 	78    	330.04	312	571
44 	74    	324.88	312	472
45 	72    	336.8 	312	578
46 	73    	333.83	312	578
47 	71    	322.85	312	576
48 	67    	327.2 	312	481
49 	69    	326.41	312	571
50 	68    	325.05	312	530
51 	68    	327.88	312	627
52 	67    	330.79	312	517
53 	69    	336.02	312	560
54 	67    	323.13	312	496
55 	70    	331.72	312	608
56 	65    	321.43	312	477
57 	61    	339.92	312	545
58 	82    	329.52	312	634
59 	76    	329.9 	312	525
60 	72    	333.8 	312	510
61 	65    	323.59	312	503
62 	71    	335.88	312	528
63 	64    	329.3 	312	510
64 	63    	329.54	312	510
65 	77    	333.63	312	536
66 	71    	325.75	312	570
67 	69    	335.73	312	525
68 	57    	328.13	312	522
69 	74    	326.23	312	536
70 	65    	327.54	312	529
71 	65    	332.03	312	480
72 	72    	334.14	312	546
73 	67    	326.43	312	526
74 	69    	322.79	312	496
75 	70    	328.85	312	553
76 	71    	325.24	312	481
77 	70    	322.29	312	436
78 	74    	325.24	312	481
79 	69    	336.78	312	565
80 	64    	326.72	312	503
81 	63    	334.08	312	569
82 	64    	324.11	312	496
83 	73    	323.01	312	510
84 	60    	325.13	312	503
85 	75    	327.64	312	496
86 	69    	330.24	312	510
87 	70    	336.62	312	510
88 	69    	327.61	312	510
89 	67    	331.76	312	570
90 	67    	334.38	312	551
91 	75    	333.25	312	552
92 	84    	331.01	312	490
93 	74    	331.35	312	518
94 	73    	324.3 	312	481
95 	63    	322.7 	312	525
96 	82    	334.41	312	594
97 	65    	331.4 	312	538
98 	67    	330.8 	312	562
99 	83    	333.79	312	510
100	50    	330.02	312	536
-------------------- 20 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	546.45	397	640
1  	67    	513.29	397	609
2  	75    	479.25	373	580
3  	66    	457.49	373	599
4  	75    	427.51	370	574
5  	76    	418.04	373	587
6  	70    	411.26	362	601
7  	64    	400.42	362	560
8  	75    	393.82	362	629
9  	76    	379.52	362	494
